time	S1_D1_HbO	S1_D2_HbO	
   4.8796000e+02	  -3.2335267e-01	  -7.4732939e-01	
   4.8801500e+02	  -1.4640299e-01	  -6.5469103e-01	
   4.8807000e+02	   1.7361609e-02	  -5.1116196e-01	
   4.8812500e+02	   3.8147441e-02	  -3.9094790e-01	
   4.8818000e+02	  -4.3765521e-02	  -3.4103142e-01	
   4.8823500e+02	  -6.7771362e-02	  -3.5920317e-01	
   4.8829000e+02	   5.1022141e-02	  -4.1467235e-01	
   4.8834500e+02	   2.2013240e-01	  -4.7433708e-01	
   4.8840000e+02	   2.7416625e-01	  -5.2545851e-01	
   4.8845500e+02	   1.4400541e-01	  -5.8627115e-01	
   4.8851000e+02	  -8.8535851e-02	  -6.8470171e-01	
   4.8856500e+02	  -2.6671237e-01	  -8.1823535e-01	
   4.8862000e+02	  -2.7139068e-01	  -9.3328367e-01	
   4.8867500e+02	  -9.7057086e-02	  -9.5232999e-01	
   4.8873000e+02	   1.4509492e-01	  -8.4234516e-01	
   4.8878500e+02	   3.1119246e-01	  -6.5748304e-01	
   4.8884000e+02	   3.3859913e-01	  -4.9397765e-01	
   4.8889500e+02	   2.7619656e-01	  -4.0875950e-01	
   4.8895000e+02	   2.0280436e-01	  -3.9830568e-01	
   4.8900500e+02	   1.5095563e-01	  -4.3307079e-01	
   4.8906000e+02	   1.2475249e-01	  -4.8364257e-01	
   4.8911500e+02	   1.3291567e-01	  -5.2950678e-01	
   4.8917000e+02	   1.6130767e-01	  -5.6881210e-01	
   4.8922500e+02	   1.5573462e-01	  -6.1718892e-01	
   4.8928000e+02	   7.1424628e-02	  -6.8835097e-01	
   4.8933500e+02	  -7.1259152e-02	  -7.7869412e-01	
   4.8939000e+02	  -1.8806115e-01	  -8.6547942e-01	
   4.8944500e+02	  -1.8680096e-01	  -9.0539526e-01	
   4.8950000e+02	  -3.9504734e-02	  -8.4642163e-01	
   4.8955500e+02	   1.7989367e-01	  -6.7818643e-01	
   4.8961000e+02	   3.3764241e-01	  -4.7217732e-01	
   4.8966500e+02	   3.5039137e-01	  -3.3368128e-01	
   4.8972000e+02	   2.5485350e-01	  -3.0786326e-01	
   4.8977500e+02	   1.4555431e-01	  -3.5827248e-01	
   4.8983000e+02	   6.6855727e-02	  -4.2911513e-01	
   4.8988500e+02	   6.4114723e-03	  -4.9831428e-01	
   4.8994000e+02	  -4.2863596e-02	  -5.7093931e-01	
   4.8999500e+02	  -7.8121685e-02	  -6.4945479e-01	
   4.9005000e+02	  -1.1922278e-01	  -7.2706835e-01	
   4.9010500e+02	  -1.7952118e-01	  -7.9582616e-01	
   4.9016000e+02	  -1.9995936e-01	  -8.3771196e-01	
   4.9021500e+02	  -7.2538535e-02	  -8.1612134e-01	
   4.9027000e+02	   2.2157407e-01	  -7.1105899e-01	
   4.9032500e+02	   5.3018513e-01	  -5.6673370e-01	
   4.9038000e+02	   6.5274803e-01	  -4.6679447e-01	
   4.9043500e+02	   5.3689903e-01	  -4.5033877e-01	
   4.9049000e+02	   3.1101061e-01	  -4.8357028e-01	
   4.9054500e+02	   1.4448859e-01	  -5.1771208e-01	
   4.9060000e+02	   1.1009177e-01	  -5.3857721e-01	
   4.9065500e+02	   1.5113672e-01	  -5.5934850e-01	
   4.9071000e+02	   1.4222849e-01	  -6.0356133e-01	
   4.9076500e+02	   2.6388541e-04	  -6.9315712e-01	
   4.9082000e+02	  -2.2748754e-01	  -8.1397825e-01	
   4.9087500e+02	  -3.8921046e-01	  -8.9527388e-01	
   4.9093000e+02	  -3.6679915e-01	  -8.6400444e-01	
   4.9098500e+02	  -1.8466146e-01	  -7.2803369e-01	
   4.9104000e+02	   3.8708288e-02	  -5.7873218e-01	
   4.9109500e+02	   2.2376746e-01	  -5.0495454e-01	
   4.9115000e+02	   3.6369352e-01	  -5.2272955e-01	
   4.9120500e+02	   4.4495186e-01	  -5.8565411e-01	
   4.9126000e+02	   4.1764777e-01	  -6.3831957e-01	
   4.9131500e+02	   2.6749196e-01	  -6.5561523e-01	
   4.9137000e+02	   5.9364374e-02	  -6.5208459e-01	
   4.9142500e+02	  -1.2182047e-01	  -6.6717194e-01	
   4.9148000e+02	  -2.4071730e-01	  -7.2981305e-01	
   4.9153500e+02	  -2.9728645e-01	  -8.1984103e-01	
   4.9159000e+02	  -2.7608524e-01	  -8.7043110e-01	
   4.9164500e+02	  -1.5789560e-01	  -8.2684352e-01	
   4.9170000e+02	   2.6483414e-02	  -6.9909800e-01	
   4.9175500e+02	   2.0340184e-01	  -5.4667604e-01	
   4.9181000e+02	   3.1895524e-01	  -4.2757962e-01	
   4.9186500e+02	   3.5462384e-01	  -3.7518470e-01	
   4.9192000e+02	   2.9898976e-01	  -3.9846038e-01	
   4.9197500e+02	   1.5978427e-01	  -4.7851881e-01	
   4.9203000e+02	  -1.3560969e-02	  -5.7732138e-01	
   4.9208500e+02	  -1.6909496e-01	  -6.6690252e-01	
   4.9214000e+02	  -2.9352296e-01	  -7.4353720e-01	
   4.9219500e+02	  -3.8255906e-01	  -8.0733444e-01	
   4.9225000e+02	  -4.0112455e-01	  -8.3850409e-01	
   4.9230500e+02	  -3.1158565e-01	  -8.0421772e-01	
   4.9236000e+02	  -1.3772869e-01	  -6.9034564e-01	
   4.9241500e+02	   3.0205158e-02	  -5.2589974e-01	
   4.9247000e+02	   1.1566864e-01	  -3.7247935e-01	
   4.9252500e+02	   1.2842944e-01	  -2.8036330e-01	
   4.9258000e+02	   1.3761661e-01	  -2.5311464e-01	
   4.9263500e+02	   1.7795622e-01	  -2.6370489e-01	
   4.9269000e+02	   2.0235811e-01	  -3.0012534e-01	
   4.9274500e+02	   1.4044054e-01	  -3.7348791e-01	
   4.9280000e+02	  -5.5570099e-03	  -4.8112081e-01	
   4.9285500e+02	  -1.4882220e-01	  -5.9029744e-01	
   4.9291000e+02	  -2.0496718e-01	  -6.7002980e-01	
   4.9296500e+02	  -1.6193882e-01	  -7.1556736e-01	
   4.9302000e+02	  -5.2762366e-02	  -7.2390406e-01	
   4.9307500e+02	   9.9510881e-02	  -6.6748548e-01	
   4.9313000e+02	   2.7101658e-01	  -5.2523300e-01	
   4.9318500e+02	   4.0049102e-01	  -3.3442521e-01	
   4.9324000e+02	   4.2470345e-01	  -1.8204377e-01	
   4.9329500e+02	   3.5568507e-01	  -1.3319730e-01	
   4.9335000e+02	   2.7148753e-01	  -1.7670374e-01	
   4.9340500e+02	   2.2022196e-01	  -2.4975832e-01	
   4.9346000e+02	   1.8139708e-01	  -3.0998404e-01	
   4.9351500e+02	   1.2654223e-01	  -3.6722995e-01	
   4.9357000e+02	   6.4532331e-02	  -4.4702982e-01	
   4.9362500e+02	   1.5552827e-02	  -5.4675645e-01	
   4.9368000e+02	  -1.0434452e-02	  -6.3269096e-01	
   4.9373500e+02	   1.1213540e-02	  -6.5830649e-01	
   4.9379000e+02	   1.1771186e-01	  -5.8910598e-01	
   4.9384500e+02	   2.9215050e-01	  -4.4392723e-01	
   4.9390000e+02	   4.3627088e-01	  -3.0796748e-01	
   4.9395500e+02	   4.5961681e-01	  -2.6293048e-01	
   4.9401000e+02	   3.7866722e-01	  -3.0266130e-01	
   4.9406500e+02	   2.8815825e-01	  -3.5313283e-01	
   4.9412000e+02	   2.4116465e-01	  -3.7104300e-01	
   4.9417500e+02	   1.9731587e-01	  -3.8316598e-01	
   4.9423000e+02	   1.0057582e-01	  -4.3017228e-01	
   4.9428500e+02	  -3.3250849e-02	  -5.1333993e-01	
   4.9434000e+02	  -1.3087101e-01	  -6.0139422e-01	
   4.9439500e+02	  -1.3001911e-01	  -6.5377833e-01	
   4.9445000e+02	  -2.2024459e-02	  -6.3418070e-01	
   4.9450500e+02	   1.3600616e-01	  -5.3674767e-01	
   4.9456000e+02	   2.4811685e-01	  -4.0699106e-01	
   4.9461500e+02	   2.6026646e-01	  -3.1130580e-01	
   4.9467000e+02	   2.1496922e-01	  -2.7905056e-01	
   4.9472500e+02	   1.8745186e-01	  -2.8889725e-01	
   4.9478000e+02	   1.7655886e-01	  -3.0967197e-01	
   4.9483500e+02	   1.0667779e-01	  -3.3794200e-01	
   4.9489000e+02	  -6.0324509e-02	  -3.9317457e-01	
   4.9494500e+02	  -2.5991519e-01	  -4.8771562e-01	
   4.9500000e+02	  -3.8856730e-01	  -6.0664225e-01	
   4.9505500e+02	  -4.0292960e-01	  -7.0883391e-01	
   4.9511000e+02	  -3.3289748e-01	  -7.4150310e-01	
   4.9516500e+02	  -2.2091037e-01	  -6.6767764e-01	
   4.9522000e+02	  -8.5246611e-02	  -5.0298689e-01	
   4.9527500e+02	   6.8071234e-02	  -3.2430946e-01	
   4.9533000e+02	   2.2722842e-01	  -2.1443476e-01	
   4.9538500e+02	   3.5973837e-01	  -1.8835278e-01	
   4.9544000e+02	   4.0529601e-01	  -1.9738593e-01	
   4.9549500e+02	   3.1016916e-01	  -2.0833016e-01	
   4.9555000e+02	   9.5821125e-02	  -2.4040904e-01	
   4.9560500e+02	  -1.2074224e-01	  -3.1664594e-01	
   4.9566000e+02	  -2.1452696e-01	  -4.2234289e-01	
   4.9571500e+02	  -1.6077746e-01	  -5.2384705e-01	
   4.9577000e+02	  -2.8019435e-02	  -5.8924898e-01	
   4.9582500e+02	   1.0672876e-01	  -5.8185755e-01	
   4.9588000e+02	   1.9569303e-01	  -4.7549519e-01	
   4.9593500e+02	   2.2540057e-01	  -2.9495182e-01	
   4.9599000e+02	   2.3781421e-01	  -1.1114323e-01	
   4.9604500e+02	   3.0087934e-01	   1.9760158e-02	
   4.9610000e+02	   4.1483518e-01	   8.8939819e-02	
   4.9615500e+02	   4.8685447e-01	   1.0262506e-01	
   4.9621000e+02	   4.3167037e-01	   5.5098420e-02	
   4.9626500e+02	   2.7073540e-01	  -4.7787398e-02	
   4.9632000e+02	   1.0499090e-01	  -1.7017574e-01	
   4.9637500e+02	  -1.6276636e-03	  -2.7867692e-01	
   4.9643000e+02	  -8.0670571e-02	  -3.7610881e-01	
   4.9648500e+02	  -1.8439046e-01	  -4.7849118e-01	
   4.9654000e+02	  -2.8924808e-01	  -5.6954025e-01	
   4.9659500e+02	  -3.2030669e-01	  -6.0349856e-01	
   4.9665000e+02	  -2.4644798e-01	  -5.5080090e-01	
   4.9670500e+02	  -1.0070372e-01	  -4.2414929e-01	
   4.9676000e+02	   6.5227621e-02	  -2.6717039e-01	
   4.9681500e+02	   1.9032834e-01	  -1.3377941e-01	
   4.9687000e+02	   2.1188718e-01	  -6.5627251e-02	
   4.9692500e+02	   1.3553886e-01	  -6.7243802e-02	
   4.9698000e+02	   5.7015650e-02	  -1.0810541e-01	
   4.9703500e+02	   5.3795162e-02	  -1.5873240e-01	
   4.9709000e+02	   9.3673521e-02	  -2.1326857e-01	
   4.9714500e+02	   9.1593719e-02	  -2.7275510e-01	
   4.9720000e+02	   1.9251712e-02	  -3.2722043e-01	
   4.9725500e+02	  -7.7399896e-02	  -3.6676728e-01	
   4.9731000e+02	  -1.3636937e-01	  -3.9135559e-01	
   4.9736500e+02	  -1.1481676e-01	  -3.9144925e-01	
   4.9742000e+02	   4.5867185e-03	  -3.3744632e-01	
   4.9747500e+02	   1.8740941e-01	  -2.1471609e-01	
   4.9753000e+02	   3.3327391e-01	  -6.1297022e-02	
   4.9758500e+02	   3.4438800e-01	   5.1028913e-02	
   4.9764000e+02	   2.3214496e-01	   7.6196566e-02	
   4.9769500e+02	   1.1508062e-01	   2.6698753e-02	
   4.9775000e+02	   8.1740205e-02	  -5.3980731e-02	
   4.9780500e+02	   9.0933885e-02	  -1.3880118e-01	
   4.9786000e+02	   3.7883640e-02	  -2.2482870e-01	
   4.9791500e+02	  -1.0642751e-01	  -3.0699669e-01	
   4.9797000e+02	  -2.4650120e-01	  -3.6224387e-01	
   4.9802500e+02	  -2.4955429e-01	  -3.5522384e-01	
   4.9808000e+02	  -8.2561292e-02	  -2.6234886e-01	
   4.9813500e+02	   1.4141143e-01	  -1.0668418e-01	
   4.9819000e+02	   2.7128554e-01	   4.1075692e-02	
   4.9824500e+02	   2.6519758e-01	   1.1895826e-01	
   4.9830000e+02	   1.9804239e-01	   1.2431679e-01	
   4.9835500e+02	   1.3288721e-01	   9.6237622e-02	
   4.9841000e+02	   4.9380816e-02	   6.3080565e-02	
   4.9846500e+02	  -8.0267966e-02	   2.4314720e-02	
   4.9852000e+02	  -2.1194073e-01	  -2.7680521e-02	
   4.9857500e+02	  -2.7608888e-01	  -9.1019656e-02	
   4.9863000e+02	  -2.6359590e-01	  -1.5870493e-01	
   4.9868500e+02	  -2.0874796e-01	  -2.1584219e-01	
   4.9874000e+02	  -1.0623865e-01	  -2.2504915e-01	
   4.9879500e+02	   8.1190388e-02	  -1.4325952e-01	
   4.9885000e+02	   3.2340779e-01	   2.3355630e-02	
   4.9890500e+02	   5.0874831e-01	   2.0254378e-01	
   4.9896000e+02	   5.5956759e-01	   3.2016008e-01	
   4.9901500e+02	   5.1041586e-01	   3.6379164e-01	
   4.9907000e+02	   4.5383363e-01	   3.6332209e-01	
   4.9912500e+02	   4.4774197e-01	   3.3639407e-01	
   4.9918000e+02	   4.8481563e-01	   2.8184850e-01	
   4.9923500e+02	   5.1429564e-01	   2.0467026e-01	
   4.9929000e+02	   4.7870919e-01	   1.1699374e-01	
   4.9934500e+02	   3.6353900e-01	   2.6532026e-02	
   4.9940000e+02	   2.3296225e-01	  -5.3664626e-02	
   4.9945500e+02	   1.8799786e-01	  -9.2117349e-02	
   4.9951000e+02	   2.6224130e-01	  -5.3581557e-02	
   4.9956500e+02	   3.8231624e-01	   7.0451694e-02	
   4.9962000e+02	   4.5625858e-01	   2.4877422e-01	
   4.9967500e+02	   4.7209349e-01	   4.2669636e-01	
   4.9973000e+02	   4.8520860e-01	   5.5262309e-01	
   4.9978500e+02	   5.4160709e-01	   5.9474707e-01	
   4.9984000e+02	   6.3181453e-01	   5.5144487e-01	
   4.9989500e+02	   6.9309440e-01	   4.5772661e-01	
   4.9995000e+02	   6.5483326e-01	   3.6856838e-01	
   5.0000500e+02	   5.0314042e-01	   3.1733404e-01	
   5.0006000e+02	   3.0182994e-01	   2.9180337e-01	
   5.0011500e+02	   1.4899454e-01	   2.6106148e-01	
   5.0017000e+02	   1.1336423e-01	   2.2004067e-01	
   5.0022500e+02	   1.9788960e-01	   1.9712232e-01	
   5.0028000e+02	   3.5173071e-01	   2.2562278e-01	
   5.0033500e+02	   5.1355016e-01	   3.1508034e-01	
   5.0039000e+02	   6.4157540e-01	   4.3817350e-01	
   5.0044500e+02	   7.1528202e-01	   5.4156937e-01	
   5.0050000e+02	   7.3445757e-01	   5.8617590e-01	
   5.0055500e+02	   7.2111225e-01	   5.7964599e-01	
   5.0061000e+02	   6.9948401e-01	   5.5537253e-01	
   5.0066500e+02	   6.6074075e-01	   5.2568508e-01	
   5.0072000e+02	   5.6665457e-01	   4.7518345e-01	
   5.0077500e+02	   4.1274726e-01	   3.9432216e-01	
   5.0083000e+02	   2.6615867e-01	   2.9859305e-01	
   5.0088500e+02	   2.0555455e-01	   2.1618213e-01	
   5.0094000e+02	   2.4764399e-01	   1.7280597e-01	
   5.0099500e+02	   3.6078684e-01	   1.8596700e-01	
   5.0105000e+02	   5.0859044e-01	   2.5623818e-01	
   5.0110500e+02	   6.4399646e-01	   3.5669423e-01	
   5.0116000e+02	   7.0386499e-01	   4.4009880e-01	
   5.0121500e+02	   6.6504951e-01	   4.7201691e-01	
   5.0127000e+02	   5.9066510e-01	   4.6226081e-01	
   5.0132500e+02	   5.7000620e-01	   4.5311707e-01	
   5.0138000e+02	   6.1416077e-01	   4.6817966e-01	
   5.0143500e+02	   6.4865226e-01	   4.7923555e-01	
   5.0149000e+02	   6.0126131e-01	   4.3285358e-01	
   5.0154500e+02	   4.6531566e-01	   3.1259319e-01	
   5.0160000e+02	   2.9471903e-01	   1.7560809e-01	
   5.0165500e+02	   1.7485726e-01	   1.2232601e-01	
   5.0171000e+02	   1.8224998e-01	   2.1308288e-01	
   5.0176500e+02	   3.2541198e-01	   4.0453091e-01	
   5.0182000e+02	   5.1993096e-01	   5.7974218e-01	
   5.0187500e+02	   6.5328323e-01	   6.5048595e-01	
   5.0193000e+02	   6.8056797e-01	   6.2158262e-01	
   5.0198500e+02	   6.3045706e-01	   5.5545532e-01	
   5.0204000e+02	   5.2670970e-01	   4.9664680e-01	
   5.0209500e+02	   3.6510281e-01	   4.4566597e-01	
   5.0215000e+02	   1.7725178e-01	   3.8659690e-01	
   5.0220500e+02	   4.4899889e-02	   3.1123357e-01	
   5.0226000e+02	   1.8435753e-02	   2.2528386e-01	
   5.0231500e+02	   6.5702129e-02	   1.6141969e-01	
   5.0237000e+02	   1.3031984e-01	   1.7638375e-01	
   5.0242500e+02	   2.1558883e-01	   2.9870406e-01	
   5.0248000e+02	   3.7022678e-01	   4.8065885e-01	
   5.0253500e+02	   5.8370695e-01	   6.2864619e-01	
   5.0259000e+02	   7.3586600e-01	   6.8197072e-01	
   5.0264500e+02	   6.9019691e-01	   6.4934449e-01	
   5.0270000e+02	   4.3804463e-01	   5.7790547e-01	
   5.0275500e+02	   1.3542743e-01	   5.1015356e-01	
   5.0281000e+02	  -1.4516906e-02	   4.7266631e-01	
   5.0286500e+02	   6.6751440e-02	   4.7578805e-01	
   5.0292000e+02	   2.6308502e-01	   4.9832215e-01	
   5.0297500e+02	   3.7004476e-01	   4.8762201e-01	
   5.0303000e+02	   2.8714558e-01	   4.0833144e-01	
   5.0308500e+02	   1.0777647e-01	   2.9647568e-01	
   5.0314000e+02	   1.1417784e-02	   2.4354568e-01	
   5.0319500e+02	   7.4775340e-02	   3.1359157e-01	
   5.0325000e+02	   2.1244453e-01	   4.8039587e-01	
   5.0330500e+02	   2.9955910e-01	   6.5092506e-01	
   5.0336000e+02	   3.0851450e-01	   7.4558659e-01	
   5.0341500e+02	   3.0250200e-01	   7.5146955e-01	
   5.0347000e+02	   3.3410121e-01	   7.0857841e-01	
   5.0352500e+02	   3.8995986e-01	   6.6174866e-01	
   5.0358000e+02	   4.1481459e-01	   6.2715671e-01	
   5.0363500e+02	   3.5915290e-01	   5.9269599e-01	
   5.0369000e+02	   2.2023029e-01	   5.4122103e-01	
   5.0374500e+02	   5.6318588e-02	   4.6834103e-01	
   5.0380000e+02	  -5.5499547e-02	   3.7936579e-01	
   5.0385500e+02	  -8.0465646e-02	   2.8773609e-01	
   5.0391000e+02	  -2.6526067e-02	   2.3016207e-01	
   5.0396500e+02	   1.0113107e-01	   2.6018105e-01	
   5.0402000e+02	   2.9967250e-01	   3.9456427e-01	
   5.0407500e+02	   5.1698130e-01	   5.7284244e-01	
   5.0413000e+02	   6.4871653e-01	   6.9861435e-01	
   5.0418500e+02	   6.2359214e-01	   7.2280794e-01	
   5.0424000e+02	   4.7952432e-01	   6.7103669e-01	
   5.0429500e+02	   3.3212535e-01	   5.9945828e-01	
   5.0435000e+02	   2.6792833e-01	   5.4506826e-01	
   5.0440500e+02	   2.7366211e-01	   5.1100634e-01	
   5.0446000e+02	   2.6364890e-01	   4.7622364e-01	
   5.0451500e+02	   1.7148956e-01	   4.1431522e-01	
   5.0457000e+02	   2.1094755e-02	   3.2192626e-01	
   5.0462500e+02	  -8.3192333e-02	   2.4516612e-01	
   5.0468000e+02	  -4.3928956e-02	   2.5707886e-01	
   5.0473500e+02	   1.2848037e-01	   3.7636878e-01	
   5.0479000e+02	   3.0647316e-01	   5.2582140e-01	
   5.0484500e+02	   3.6777028e-01	   6.0733028e-01	
   5.0490000e+02	   3.1658117e-01	   6.0151441e-01	
   5.0495500e+02	   2.4918249e-01	   5.6154176e-01	
   5.0501000e+02	   2.2204701e-01	   5.3049078e-01	
   5.0506500e+02	   2.0175532e-01	   5.0198717e-01	
   5.0512000e+02	   1.3478175e-01	   4.5017364e-01	
   5.0517500e+02	   1.8434761e-02	   3.6699894e-01	
   5.0523000e+02	  -1.0307990e-01	   2.7466206e-01	
   5.0528500e+02	  -1.7415699e-01	   2.2090389e-01	
   5.0534000e+02	  -1.5247075e-01	   2.5379045e-01	
   5.0539500e+02	  -3.5279269e-02	   3.7763863e-01	
   5.0545000e+02	   1.2780238e-01	   5.3069950e-01	
   5.0550500e+02	   2.6841345e-01	   6.2592638e-01	
   5.0556000e+02	   3.4515704e-01	   6.2397561e-01	
   5.0561500e+02	   3.4937882e-01	   5.5585087e-01	
   5.0567000e+02	   2.8872106e-01	   4.7746270e-01	
   5.0572500e+02	   1.8553236e-01	   4.2275116e-01	
   5.0578000e+02	   7.2216392e-02	   3.9156981e-01	
   5.0583500e+02	  -3.8909015e-02	   3.5283074e-01	
   5.0589000e+02	  -1.6598712e-01	   2.6778549e-01	
   5.0594500e+02	  -3.0526596e-01	   1.4304513e-01	
   5.0600000e+02	  -3.8289602e-01	   5.7621564e-02	
   5.0605500e+02	  -3.1097329e-01	   1.0255358e-01	
   5.0611000e+02	  -1.0124599e-01	   2.8003534e-01	
   5.0616500e+02	   1.2107697e-01	   4.8558589e-01	
   5.0622000e+02	   2.2833099e-01	   6.0667837e-01	
   5.0627500e+02	   1.8541220e-01	   6.2158434e-01	
   5.0633000e+02	   4.8223229e-02	   5.8693993e-01	
   5.0638500e+02	  -8.8674645e-02	   5.5235876e-01	
   5.0644000e+02	  -1.5008004e-01	   5.1788898e-01	
   5.0649500e+02	  -1.2988714e-01	   4.6269962e-01	
   5.0655000e+02	  -9.7700354e-02	   3.7893840e-01	
   5.0660500e+02	  -1.2976877e-01	   2.7584496e-01	
   5.0666000e+02	  -2.1565946e-01	   1.7970970e-01	
   5.0671500e+02	  -2.5955757e-01	   1.3610275e-01	
   5.0677000e+02	  -1.9300070e-01	   1.8691098e-01	
   5.0682500e+02	  -5.1289806e-02	   3.2676956e-01	
   5.0688000e+02	   8.5047272e-02	   4.9099316e-01	
   5.0693500e+02	   1.7833027e-01	   6.0044532e-01	
   5.0699000e+02	   2.2749008e-01	   6.1734964e-01	
   5.0704500e+02	   2.2183146e-01	   5.5988056e-01	
   5.0710000e+02	   1.5133621e-01	   4.7678694e-01	
   5.0715500e+02	   3.9117492e-02	   4.0842705e-01	
   5.0721000e+02	  -7.2620200e-02	   3.5964450e-01	
   5.0726500e+02	  -1.6426875e-01	   3.0620109e-01	
   5.0732000e+02	  -2.4865043e-01	   2.2667286e-01	
   5.0737500e+02	  -3.3253202e-01	   1.2393398e-01	
   5.0743000e+02	  -3.8474087e-01	   2.2626051e-02	
   5.0748500e+02	  -3.6980827e-01	  -3.8936331e-02	
   5.0754000e+02	  -3.0315964e-01	  -2.0428214e-02	
   5.0759500e+02	  -2.3578150e-01	   8.8985388e-02	
   5.0765000e+02	  -1.8507981e-01	   2.4312726e-01	
   5.0770500e+02	  -1.1472868e-01	   3.6507585e-01	
   5.0776000e+02	   7.7804724e-03	   4.1422647e-01	
   5.0781500e+02	   1.5522688e-01	   4.1593935e-01	
   5.0787000e+02	   2.5388996e-01	   4.1474726e-01	
   5.0792500e+02	   2.4453109e-01	   4.1005721e-01	
   5.0798000e+02	   1.3213533e-01	   3.5905751e-01	
   5.0803500e+02	  -1.9607793e-02	   2.4175068e-01	
   5.0809000e+02	  -1.4761748e-01	   9.8787943e-02	
   5.0814500e+02	  -2.2972552e-01	  -1.4362411e-03	
   5.0820000e+02	  -2.6514919e-01	  -1.6967477e-02	
   5.0825500e+02	  -2.6097309e-01	   4.2631653e-02	
   5.0831000e+02	  -2.5111946e-01	   1.2507622e-01	
   5.0836500e+02	  -2.7720324e-01	   1.7192436e-01	
   5.0842000e+02	  -3.2934695e-01	   1.6445495e-01	
   5.0847500e+02	  -3.4621793e-01	   1.3648662e-01	
   5.0853000e+02	  -2.9610052e-01	   1.3319537e-01	
   5.0858500e+02	  -2.2854049e-01	   1.5571756e-01	
   5.0864000e+02	  -2.2565265e-01	   1.5590679e-01	
   5.0869500e+02	  -3.2341179e-01	   9.1665344e-02	
   5.0875000e+02	  -4.8612470e-01	  -2.1517300e-02	
   5.0880500e+02	  -6.2846877e-01	  -1.2014750e-01	
   5.0886000e+02	  -6.6045697e-01	  -1.4293659e-01	
   5.0891500e+02	  -5.4178366e-01	  -7.0710441e-02	
   5.0897000e+02	  -3.1109805e-01	   5.9178557e-02	
   5.0902500e+02	  -6.9729559e-02	   1.6789144e-01	
   5.0908000e+02	   7.4283141e-02	   1.8925228e-01	
   5.0913500e+02	   7.6850995e-02	   1.2489065e-01	
   5.0919000e+02	  -2.1004830e-02	   3.3548894e-02	
   5.0924500e+02	  -1.5164514e-01	  -3.5909904e-02	
   5.0930000e+02	  -2.8856736e-01	  -8.5265934e-02	
   5.0935500e+02	  -4.4609019e-01	  -1.4380483e-01	
   5.0941000e+02	  -6.2329193e-01	  -2.2510034e-01	
   5.0946500e+02	  -7.6851379e-01	  -3.0984578e-01	
   5.0952000e+02	  -8.1139681e-01	  -3.5684441e-01	
   5.0957500e+02	  -7.2466252e-01	  -3.3014664e-01	
   5.0963000e+02	  -5.4709153e-01	  -2.2896487e-01	
   5.0968500e+02	  -3.4642113e-01	  -9.4588486e-02	
   5.0974000e+02	  -1.6611172e-01	   1.8315450e-02	
   5.0979500e+02	  -2.1422262e-02	   7.9978860e-02	
   5.0985000e+02	   5.7082899e-02	   9.6306606e-02	
   5.0990500e+02	   1.0316599e-02	   8.5340104e-02	
   5.0996000e+02	  -1.9061690e-01	   4.9761896e-02	
   5.1001500e+02	  -4.7388636e-01	  -2.0215015e-02	
   5.1007000e+02	  -6.8382677e-01	  -1.2122599e-01	
   5.1012500e+02	  -7.0248613e-01	  -2.2817524e-01	
   5.1018000e+02	  -5.5775077e-01	  -3.0930201e-01	
   5.1023500e+02	  -3.9112119e-01	  -3.3577461e-01	
   5.1029000e+02	  -3.1757842e-01	  -2.8523054e-01	
   5.1034500e+02	  -3.2899371e-01	  -1.5999953e-01	
   5.1040000e+02	  -3.3049737e-01	  -3.2546515e-03	
   5.1045500e+02	  -2.5202616e-01	   1.2167390e-01	
   5.1051000e+02	  -1.1105845e-01	   1.7712303e-01	
   5.1056500e+02	   1.9039534e-02	   1.6989549e-01	
   5.1062000e+02	   7.3174946e-02	   1.2352428e-01	
   5.1067500e+02	   2.8262433e-02	   4.6597817e-02	
   5.1073000e+02	  -9.5946320e-02	  -6.1761783e-02	
   5.1078500e+02	  -2.4987589e-01	  -1.8767955e-01	
   5.1084000e+02	  -3.7545109e-01	  -2.9854896e-01	
   5.1089500e+02	  -4.3141639e-01	  -3.5597587e-01	
   5.1095000e+02	  -4.0468745e-01	  -3.2572388e-01	
   5.1100500e+02	  -3.0728173e-01	  -1.9802433e-01	
   5.1106000e+02	  -1.8341301e-01	  -1.9500821e-02	
   5.1111500e+02	  -1.0655052e-01	   1.1729570e-01	
   5.1117000e+02	  -1.2231773e-01	   1.4851953e-01	
   5.1122500e+02	  -1.8981640e-01	   9.8097519e-02	
